ItemID;Name;Path;Type;CreationDate;ModifiedDate;Hidden
CCA5938E-E842-4AEE-AE53-2011FA9D97BD;Rate2;/Rating/Rate2;13;2021-09-28 17:38:06.867;2021-09-28 17:47:19.883;False
0A2DCA63-153C-41D3-93B5-9511C2ED77FD;Rate3;/Rating/Rate3;13;2021-09-28 17:38:14.510;2021-09-28 17:49:31.310;False
8C4580B1-3464-4169-84F0-0A06E36BBF6B;_Satışlar;/Satış/_Satışlar;13;2021-11-25 11:39:05.737;2026-02-19 10:24:40.507;False
BAC28A84-D664-40EC-AF5F-64ED5901A982;Baremlere Göre Aktif Portföy Sözleşmeleri;/Satış/Baremlere Göre Aktif Portföy Sözleşmeleri;13;2024-10-17 13:40:47.250;2026-03-16 14:57:36.467;False
E9DDB918-6329-4B9E-989E-176723B2839D;Bootcamp Mezun Adayları;/Satış/Bootcamp Mezun Adayları;13;2023-11-07 14:27:30.253;2023-11-27 15:32:42.393;False
FF7412EB-E335-4A14-BA3E-82BB8CBA4434;Canlı İKÇO Dashboard;/Satış/Canlı İKÇO Dashboard;13;2022-07-22 17:28:55.930;2026-04-13 10:15:23.717;False
CFB8223D-5701-4D57-A0F7-166378D0F7AB;Coensio Lead;/Satış/Coensio Lead;13;2021-10-15 19:15:49.870;2024-12-18 10:45:55.060;False
A169CCF1-07A4-4800-8FBA-71C1DF044917;Ek Ürün Gelir Oranı;/Satış/Ek Ürün Gelir Oranı;13;2024-10-02 15:07:15.780;2025-01-02 13:27:58.087;False
703E5261-F956-4C15-AD06-7670D314CCBC;FinalCheck;/Satış/FinalCheck;13;2022-03-15 17:40:08.690;2023-07-12 15:21:44.650;False
56A0056A-A4CB-4F87-A5DD-792835DE2CBC;Gerçekleşme;/Satış/Gerçekleşme;13;2026-04-06 11:14:42.810;2026-04-09 09:04:52.437;False
F81B31E6-AB1B-481E-9E70-02289177F863;Global Counter-Sayaç Hakkı Tanım;/Satış/Global Counter-Sayaç Hakkı Tanım;13;2023-06-15 10:06:53.780;2023-06-22 15:56:23.840;False
50478464-B9A7-41A8-80F2-3ED50E4C56CD;Gorusme  Asistan;/Satış/Gorusme  Asistan;2;2020-02-21 15:35:09.973;2024-11-06 15:38:28.283;False
B47794A3-4B02-414C-90A0-BED65685C0FE;Güncel İKÇO Bölge ve Zoneları;/Satış/Güncel İKÇO Bölge ve Zoneları;13;2024-07-01 17:35:23.930;2025-11-21 17:32:10.990;False
477AA63F-7D8A-437B-A827-5BB1235C3F00;Haftalık Hedef Takip;/Satış/Haftalık Hedef Takip;13;2024-08-06 16:36:08.120;2025-07-11 09:14:40.807;False
B5618629-082A-4E80-82D9-F7711BD36DB2;İKÇO ve Ekip Paket Satış Dashboardu;/Satış/İKÇO ve Ekip Paket Satış Dashboardu;13;2025-09-11 11:19:16.987;2025-10-03 10:16:46.197;False
896B10D1-162B-4AF6-B863-8ABDAADD1AD6;Bolge Bazli Performans;/Satış/Kullanıcı Performans/Bolge Bazli Performans;2;2019-10-07 11:26:24.437;2024-07-26 17:39:48.580;False
CFEFFF13-58E3-4FC1-B07F-1026AB8EDCA1;Çağrı-Kalite Puanları;/Satış/Kullanıcı Performans/Çağrı-Kalite Puanları;13;2024-02-26 15:05:28.973;2026-01-26 14:05:17.637;False
